,Время,"Координаты Судана (широта, долгота)",Радиационное воздействие метана
0,2003-01-16 00:00:00,"21.00, 24.00",0.47478559613227844
1,2003-01-16 00:00:00,"21.00, 27.00",0.4369669258594513
2,2003-01-16 00:00:00,"21.00, 30.00",0.42591118812561035
3,2003-01-16 00:00:00,"21.00, 33.00",0.40239790081977844
4,2003-01-16 00:00:00,"21.00, 36.00",0.30121931433677673
5,2003-01-16 00:00:00,"18.00, 24.00",0.4631766080856323
6,2003-01-16 00:00:00,"18.00, 27.00",0.4371062219142914
7,2003-01-16 00:00:00,"18.00, 30.00",0.42149797081947327
8,2003-01-16 00:00:00,"18.00, 33.00",0.43592390418052673
9,2003-01-16 00:00:00,"18.00, 36.00",0.3268855810165405
10,2003-01-16 00:00:00,"15.00, 24.00",0.48416778445243835
11,2003-01-16 00:00:00,"15.00, 27.00",0.47390255331993103
12,2003-01-16 00:00:00,"15.00, 30.00",0.43983015418052673
13,2003-01-16 00:00:00,"15.00, 33.00",0.44161003828048706
14,2003-01-16 00:00:00,"15.00, 36.00",0.33560869097709656
15,2003-01-16 00:00:00,"12.00, 24.00",0.5041798949241638
16,2003-01-16 00:00:00,"12.00, 27.00",0.4760456681251526
17,2003-01-16 00:00:00,"12.00, 30.00",0.44495218992233276
18,2003-01-16 00:00:00,"12.00, 33.00",0.3992949426174164
19,2003-01-16 00:00:00,"12.00, 36.00",0.29447099566459656
20,2003-01-16 00:00:00,"9.00, 24.00",0.4234048128128052
21,2003-01-16 00:00:00,"9.00, 27.00",0.41314107179641724
22,2003-01-16 00:00:00,"9.00, 30.00",0.3688216805458069
23,2003-01-16 00:00:00,"9.00, 33.00",0.3034963309764862
24,2003-01-16 00:00:00,"9.00, 36.00",0.21958085894584656
25,2003-01-16 00:00:00,"21.00, 24.00",-0.1266789585351944
26,2003-01-16 00:00:00,"21.00, 27.00",-0.11738069355487823
27,2003-01-16 00:00:00,"21.00, 30.00",-0.12604399025440216
28,2003-01-16 00:00:00,"21.00, 33.00",-0.13219082355499268
29,2003-01-16 00:00:00,"21.00, 36.00",-0.13652382791042328
30,2003-01-16 00:00:00,"18.00, 24.00",-0.1292709857225418
31,2003-01-16 00:00:00,"18.00, 27.00",-0.13090810179710388
32,2003-01-16 00:00:00,"18.00, 30.00",-0.12902389466762543
33,2003-01-16 00:00:00,"18.00, 33.00",-0.14556884765625
34,2003-01-16 00:00:00,"18.00, 36.00",-0.14000578224658966
35,2003-01-16 00:00:00,"15.00, 24.00",-0.15738259255886078
36,2003-01-16 00:00:00,"15.00, 27.00",-0.16127802431583405
37,2003-01-16 00:00:00,"15.00, 30.00",-0.14793887734413147
38,2003-01-16 00:00:00,"15.00, 33.00",-0.17412050068378448
39,2003-01-16 00:00:00,"15.00, 36.00",-0.15302054584026337
40,2003-01-16 00:00:00,"12.00, 24.00",-0.17827482521533966
41,2003-01-16 00:00:00,"12.00, 27.00",-0.1653604805469513
42,2003-01-16 00:00:00,"12.00, 30.00",-0.17563554644584656
43,2003-01-16 00:00:00,"12.00, 33.00",-0.1696309745311737
44,2003-01-16 00:00:00,"12.00, 36.00",-0.15176735818386078
45,2003-01-16 00:00:00,"9.00, 24.00",-0.18280324339866638
46,2003-01-16 00:00:00,"9.00, 27.00",-0.17499813437461853
47,2003-01-16 00:00:00,"9.00, 30.00",-0.1643509417772293
48,2003-01-16 00:00:00,"9.00, 33.00",-0.15520058572292328
49,2003-01-16 00:00:00,"9.00, 36.00",-0.12686698138713837
50,2003-02-16 00:00:00,"21.00, 24.00",0.4736780524253845
51,2003-02-16 00:00:00,"21.00, 27.00",0.4669859707355499
52,2003-02-16 00:00:00,"21.00, 30.00",0.4881046712398529
53,2003-02-16 00:00:00,"21.00, 33.00",0.49660491943359375
54,2003-02-16 00:00:00,"21.00, 36.00",0.3656114935874939
55,2003-02-16 00:00:00,"18.00, 24.00",0.4485430121421814
56,2003-02-16 00:00:00,"18.00, 27.00",0.46557727456092834
57,2003-02-16 00:00:00,"18.00, 30.00",0.4875531792640686
58,2003-02-16 00:00:00,"18.00, 33.00",0.5010005235671997
59,2003-02-16 00:00:00,"18.00, 36.00",0.3431963324546814
60,2003-02-16 00:00:00,"15.00, 24.00",0.42823463678359985
61,2003-02-16 00:00:00,"15.00, 27.00",0.4444601833820343
62,2003-02-16 00:00:00,"15.00, 30.00",0.4592525064945221
63,2003-02-16 00:00:00,"15.00, 33.00",0.45418113470077515
64,2003-02-16 00:00:00,"15.00, 36.00",0.30666133761405945
65,2003-02-16 00:00:00,"12.00, 24.00",0.4848894476890564
66,2003-02-16 00:00:00,"12.00, 27.00",0.4789080023765564
67,2003-02-16 00:00:00,"12.00, 30.00",0.46145740151405334
68,2003-02-16 00:00:00,"12.00, 33.00",0.4043404757976532
69,2003-02-16 00:00:00,"12.00, 36.00",0.24866703152656555
70,2003-02-16 00:00:00,"9.00, 24.00",0.4498356282711029
71,2003-02-16 00:00:00,"9.00, 27.00",0.44976043701171875
72,2003-02-16 00:00:00,"9.00, 30.00",0.39680153131484985
73,2003-02-16 00:00:00,"9.00, 33.00",0.28265270590782166
74,2003-02-16 00:00:00,"9.00, 36.00",0.21934618055820465
75,2003-02-16 00:00:00,"21.00, 24.00",-0.14219392836093903
76,2003-02-16 00:00:00,"21.00, 27.00",-0.1348920613527298
77,2003-02-16 00:00:00,"21.00, 30.00",-0.1506413072347641
78,2003-02-16 00:00:00,"21.00, 33.00",-0.16145706176757812
79,2003-02-16 00:00:00,"21.00, 36.00",-0.1629769504070282
80,2003-02-16 00:00:00,"18.00, 24.00",-0.13598687946796417
81,2003-02-16 00:00:00,"18.00, 27.00",-0.1459524929523468
82,2003-02-16 00:00:00,"18.00, 30.00",-0.14969471096992493
83,2003-02-16 00:00:00,"18.00, 33.00",-0.16676929593086243
84,2003-02-16 00:00:00,"18.00, 36.00",-0.15301513671875
85,2003-02-16 00:00:00,"15.00, 24.00",-0.15148435533046722
86,2003-02-16 00:00:00,"15.00, 27.00",-0.16299329698085785
87,2003-02-16 00:00:00,"15.00, 30.00",-0.15893881022930145
88,2003-02-16 00:00:00,"15.00, 33.00",-0.18436214327812195
89,2003-02-16 00:00:00,"15.00, 36.00",-0.15476171672344208
90,2003-02-16 00:00:00,"12.00, 24.00",-0.1747567355632782
91,2003-02-16 00:00:00,"12.00, 27.00",-0.16901615262031555
92,2003-02-16 00:00:00,"12.00, 30.00",-0.1832667738199234
93,2003-02-16 00:00:00,"12.00, 33.00",-0.17331640422344208
94,2003-02-16 00:00:00,"12.00, 36.00",-0.1436549574136734
95,2003-02-16 00:00:00,"9.00, 24.00",-0.18667984008789062
96,2003-02-16 00:00:00,"9.00, 27.00",-0.18418775498867035
97,2003-02-16 00:00:00,"9.00, 30.00",-0.17326299846172333
98,2003-02-16 00:00:00,"9.00, 33.00",-0.1507786363363266
99,2003-02-16 00:00:00,"9.00, 36.00",-0.1230294331908226
100,2003-03-16 00:00:00,"21.00, 24.00",0.48387786746025085
101,2003-03-16 00:00:00,"21.00, 27.00",0.47301656007766724
102,2003-03-16 00:00:00,"21.00, 30.00",0.49829691648483276
103,2003-03-16 00:00:00,"21.00, 33.00",0.5103769898414612
104,2003-03-16 00:00:00,"21.00, 36.00",0.4064321219921112
105,2003-03-16 00:00:00,"18.00, 24.00",0.43616509437561035
106,2003-03-16 00:00:00,"18.00, 27.00",0.44911932945251465
107,2003-03-16 00:00:00,"18.00, 30.00",0.4799538850784302
108,2003-03-16 00:00:00,"18.00, 33.00",0.5062896013259888
109,2003-03-16 00:00:00,"18.00, 36.00",0.4133783280849457
110,2003-03-16 00:00:00,"15.00, 24.00",0.40030497312545776
111,2003-03-16 00:00:00,"15.00, 27.00",0.41339603066444397
112,2003-03-16 00:00:00,"15.00, 30.00",0.43135613203048706
113,2003-03-16 00:00:00,"15.00, 33.00",0.4651213586330414
114,2003-03-16 00:00:00,"15.00, 36.00",0.37606221437454224
115,2003-03-16 00:00:00,"12.00, 24.00",0.46399515867233276
116,2003-03-16 00:00:00,"12.00, 27.00",0.4526081681251526
117,2003-03-16 00:00:00,"12.00, 30.00",0.44150567054748535
118,2003-03-16 00:00:00,"12.00, 33.00",0.43327873945236206
119,2003-03-16 00:00:00,"12.00, 36.00",0.31134623289108276
120,2003-03-16 00:00:00,"9.00, 24.00",0.39758890867233276
121,2003-03-16 00:00:00,"9.00, 27.00",0.404083251953125
122,2003-03-16 00:00:00,"9.00, 30.00",0.35932281613349915
123,2003-03-16 00:00:00,"9.00, 33.00",0.2629404366016388
124,2003-03-16 00:00:00,"9.00, 36.00",0.16228263080120087
125,2003-03-16 00:00:00,"21.00, 24.00",-0.15427275002002716
126,2003-03-16 00:00:00,"21.00, 27.00",-0.14604802429676056
127,2003-03-16 00:00:00,"21.00, 30.00",-0.16265180706977844
128,2003-03-16 00:00:00,"21.00, 33.00",-0.17552529275417328
129,2003-03-16 00:00:00,"21.00, 36.00",-0.1839909702539444
130,2003-03-16 00:00:00,"18.00, 24.00",-0.13985221087932587
131,2003-03-16 00:00:00,"18.00, 27.00",-0.1510472446680069
132,2003-03-16 00:00:00,"18.00, 30.00",-0.15627066791057587
133,2003-03-16 00:00:00,"18.00, 33.00",-0.17649300396442413
134,2003-03-16 00:00:00,"18.00, 36.00",-0.17459499835968018
135,2003-03-16 00:00:00,"15.00, 24.00",-0.1510930210351944
136,2003-03-16 00:00:00,"15.00, 27.00",-0.16185785830020905
137,2003-03-16 00:00:00,"15.00, 30.00",-0.157623291015625
138,2003-03-16 00:00:00,"15.00, 33.00",-0.1919560581445694
139,2003-03-16 00:00:00,"15.00, 36.00",-0.17067693173885345
140,2003-03-16 00:00:00,"12.00, 24.00",-0.17627938091754913
141,2003-03-16 00:00:00,"12.00, 27.00",-0.16631095111370087
142,2003-03-16 00:00:00,"12.00, 30.00",-0.18127146363258362
143,2003-03-16 00:00:00,"12.00, 33.00",-0.17997446656227112
144,2003-03-16 00:00:00,"12.00, 36.00",-0.16037972271442413
145,2003-03-16 00:00:00,"9.00, 24.00",-0.17616517841815948
146,2003-03-16 00:00:00,"9.00, 27.00",-0.17262759804725647
147,2003-03-16 00:00:00,"9.00, 30.00",-0.16669587790966034
148,2003-03-16 00:00:00,"9.00, 33.00",-0.14932890236377716
149,2003-03-16 00:00:00,"9.00, 36.00",-0.1150350272655487
150,2003-04-16 00:00:00,"21.00, 24.00",0.5060760378837585
151,2003-04-16 00:00:00,"21.00, 27.00",0.5145843625068665
152,2003-04-16 00:00:00,"21.00, 30.00",0.553088366985321
153,2003-04-16 00:00:00,"21.00, 33.00",0.5457376837730408
154,2003-04-16 00:00:00,"21.00, 36.00",0.4051066040992737
155,2003-04-16 00:00:00,"18.00, 24.00",0.5286763310432434
156,2003-04-16 00:00:00,"18.00, 27.00",0.5398223996162415
157,2003-04-16 00:00:00,"18.00, 30.00",0.567474365234375
158,2003-04-16 00:00:00,"18.00, 33.00",0.577362060546875
159,2003-04-16 00:00:00,"18.00, 36.00",0.42702534794807434
160,2003-04-16 00:00:00,"15.00, 24.00",0.5007873773574829
161,2003-04-16 00:00:00,"15.00, 27.00",0.5366546511650085
162,2003-04-16 00:00:00,"15.00, 30.00",0.5394622683525085
163,2003-04-16 00:00:00,"15.00, 33.00",0.5514536499977112
164,2003-04-16 00:00:00,"15.00, 36.00",0.4322865903377533
165,2003-04-16 00:00:00,"12.00, 24.00",0.4754384458065033
166,2003-04-16 00:00:00,"12.00, 27.00",0.480386346578598
167,2003-04-16 00:00:00,"12.00, 30.00",0.461538702249527
168,2003-04-16 00:00:00,"12.00, 33.00",0.42068785429000854
169,2003-04-16 00:00:00,"12.00, 36.00",0.33739420771598816
170,2003-04-16 00:00:00,"9.00, 24.00",0.17753499746322632
171,2003-04-16 00:00:00,"9.00, 27.00",0.1235097274184227
172,2003-04-16 00:00:00,"9.00, 30.00",0.06879984587430954
173,2003-04-16 00:00:00,"9.00, 33.00",0.0598297119140625
174,2003-04-16 00:00:00,"9.00, 36.00",0.1764882355928421
175,2003-04-16 00:00:00,"21.00, 24.00",-0.15637461841106415
176,2003-04-16 00:00:00,"21.00, 27.00",-0.1524256318807602
177,2003-04-16 00:00:00,"21.00, 30.00",-0.1722564697265625
178,2003-04-16 00:00:00,"21.00, 33.00",-0.18187865614891052
179,2003-04-16 00:00:00,"21.00, 36.00",-0.1883295625448227
180,2003-04-16 00:00:00,"18.00, 24.00",-0.154866024851799
181,2003-04-16 00:00:00,"18.00, 27.00",-0.16380462050437927
182,2003-04-16 00:00:00,"18.00, 30.00",-0.1699376404285431
183,2003-04-16 00:00:00,"18.00, 33.00",-0.19215597212314606
184,2003-04-16 00:00:00,"18.00, 36.00",-0.18319447338581085
185,2003-04-16 00:00:00,"15.00, 24.00",-0.17150472104549408
186,2003-04-16 00:00:00,"15.00, 27.00",-0.18416696786880493
187,2003-04-16 00:00:00,"15.00, 30.00",-0.17822672426700592
188,2003-04-16 00:00:00,"15.00, 33.00",-0.21137085556983948
189,2003-04-16 00:00:00,"15.00, 36.00",-0.18356017768383026
190,2003-04-16 00:00:00,"12.00, 24.00",-0.18022969365119934
191,2003-04-16 00:00:00,"12.00, 27.00",-0.17361806333065033
192,2003-04-16 00:00:00,"12.00, 30.00",-0.18826498091220856
193,2003-04-16 00:00:00,"12.00, 33.00",-0.1845347136259079
194,2003-04-16 00:00:00,"12.00, 36.00",-0.16950632631778717
195,2003-04-16 00:00:00,"9.00, 24.00",-0.1304468810558319
196,2003-04-16 00:00:00,"9.00, 27.00",-0.12574920058250427
197,2003-04-16 00:00:00,"9.00, 30.00",-0.1141001358628273
198,2003-04-16 00:00:00,"9.00, 33.00",-0.11464640498161316
199,2003-04-16 00:00:00,"9.00, 36.00",-0.11412709206342697
200,2003-05-16 00:00:00,"21.00, 24.00",0.5023045539855957
201,2003-05-16 00:00:00,"21.00, 27.00",0.49919572472572327
202,2003-05-16 00:00:00,"21.00, 30.00",0.5223191976547241
203,2003-05-16 00:00:00,"21.00, 33.00",0.5032998323440552
204,2003-05-16 00:00:00,"21.00, 36.00",0.3794988691806793
205,2003-05-16 00:00:00,"18.00, 24.00",0.5456385612487793
206,2003-05-16 00:00:00,"18.00, 27.00",0.5421979427337646
207,2003-05-16 00:00:00,"18.00, 30.00",0.519890546798706
208,2003-05-16 00:00:00,"18.00, 33.00",0.49479034543037415
209,2003-05-16 00:00:00,"18.00, 36.00",0.4005717635154724
210,2003-05-16 00:00:00,"15.00, 24.00",0.43862128257751465
211,2003-05-16 00:00:00,"15.00, 27.00",0.44315165281295776
212,2003-05-16 00:00:00,"15.00, 30.00",0.3927346467971802
213,2003-05-16 00:00:00,"15.00, 33.00",0.39664679765701294
214,2003-05-16 00:00:00,"15.00, 36.00",0.32621026039123535
215,2003-05-16 00:00:00,"12.00, 24.00",0.27237430214881897
216,2003-05-16 00:00:00,"12.00, 27.00",0.2889384627342224
217,2003-05-16 00:00:00,"12.00, 30.00",0.2756997346878052
218,2003-05-16 00:00:00,"12.00, 33.00",0.22832858562469482
219,2003-05-16 00:00:00,"12.00, 36.00",0.22053970396518707
220,2003-05-16 00:00:00,"9.00, 24.00",0.08206373453140259
221,2003-05-16 00:00:00,"9.00, 27.00",0.057891845703125
222,2003-05-16 00:00:00,"9.00, 30.00",0.03029312565922737
223,2003-05-16 00:00:00,"9.00, 33.00",-0.004939910024404526
224,2003-05-16 00:00:00,"9.00, 36.00",0.14715281128883362
225,2003-05-16 00:00:00,"21.00, 24.00",-0.15630857646465302
226,2003-05-16 00:00:00,"21.00, 27.00",-0.1497970074415207
227,2003-05-16 00:00:00,"21.00, 30.00",-0.15981119871139526
228,2003-05-16 00:00:00,"21.00, 33.00",-0.17116916179656982
229,2003-05-16 00:00:00,"21.00, 36.00",-0.17728054523468018
230,2003-05-16 00:00:00,"18.00, 24.00",-0.1590876430273056
231,2003-05-16 00:00:00,"18.00, 27.00",-0.16267050802707672
232,2003-05-16 00:00:00,"18.00, 30.00",-0.16008388996124268
233,2003-05-16 00:00:00,"18.00, 33.00",-0.17148269712924957
234,2003-05-16 00:00:00,"18.00, 36.00",-0.16654427349567413
235,2003-05-16 00:00:00,"15.00, 24.00",-0.159515380859375
236,2003-05-16 00:00:00,"15.00, 27.00",-0.1649317592382431
237,2003-05-16 00:00:00,"15.00, 30.00",-0.15094831585884094
238,2003-05-16 00:00:00,"15.00, 33.00",-0.17300119996070862
239,2003-05-16 00:00:00,"15.00, 36.00",-0.1559773087501526
240,2003-05-16 00:00:00,"12.00, 24.00",-0.1380322426557541
241,2003-05-16 00:00:00,"12.00, 27.00",-0.13724443316459656
242,2003-05-16 00:00:00,"12.00, 30.00",-0.14915171265602112
243,2003-05-16 00:00:00,"12.00, 33.00",-0.1459195464849472
244,2003-05-16 00:00:00,"12.00, 36.00",-0.1460728794336319
245,2003-05-16 00:00:00,"9.00, 24.00",-0.09583824127912521
246,2003-05-16 00:00:00,"9.00, 27.00",-0.10251592844724655
247,2003-05-16 00:00:00,"9.00, 30.00",-0.10016016662120819
248,2003-05-16 00:00:00,"9.00, 33.00",-0.09340224415063858
249,2003-05-16 00:00:00,"9.00, 36.00",-0.11941774189472198
250,2003-06-16 00:00:00,"21.00, 24.00",0.4190429747104645
251,2003-06-16 00:00:00,"21.00, 27.00",0.428598016500473
252,2003-06-16 00:00:00,"21.00, 30.00",0.4705210328102112
253,2003-06-16 00:00:00,"21.00, 33.00",0.47549641132354736
254,2003-06-16 00:00:00,"21.00, 36.00",0.4125407040119171
255,2003-06-16 00:00:00,"18.00, 24.00",0.43105366826057434
256,2003-06-16 00:00:00,"18.00, 27.00",0.43678587675094604
257,2003-06-16 00:00:00,"18.00, 30.00",0.4503275454044342
258,2003-06-16 00:00:00,"18.00, 33.00",0.4301869571208954
259,2003-06-16 00:00:00,"18.00, 36.00",0.34031981229782104
260,2003-06-16 00:00:00,"15.00, 24.00",0.329498291015625
261,2003-06-16 00:00:00,"15.00, 27.00",0.3327626585960388
262,2003-06-16 00:00:00,"15.00, 30.00",0.29590657353401184
263,2003-06-16 00:00:00,"15.00, 33.00",0.15731912851333618
264,2003-06-16 00:00:00,"15.00, 36.00",0.07064921408891678
265,2003-06-16 00:00:00,"12.00, 24.00",0.0485585518181324
266,2003-06-16 00:00:00,"12.00, 27.00",0.04612935334444046
267,2003-06-16 00:00:00,"12.00, 30.00",0.028961181640625
268,2003-06-16 00:00:00,"12.00, 33.00",-0.0005452473997138441
269,2003-06-16 00:00:00,"12.00, 36.00",0.01100870780646801
270,2003-06-16 00:00:00,"9.00, 24.00",0.01027831993997097
271,2003-06-16 00:00:00,"9.00, 27.00",-0.00637105293571949
272,2003-06-16 00:00:00,"9.00, 30.00",-0.014172363094985485
273,2003-06-16 00:00:00,"9.00, 33.00",-0.01600748673081398
274,2003-06-16 00:00:00,"9.00, 36.00",0.0464935302734375
275,2003-06-16 00:00:00,"21.00, 24.00",-0.14541982114315033
276,2003-06-16 00:00:00,"21.00, 27.00",-0.14061838388442993
277,2003-06-16 00:00:00,"21.00, 30.00",-0.1595408171415329
278,2003-06-16 00:00:00,"21.00, 33.00",-0.1711685210466385
279,2003-06-16 00:00:00,"21.00, 36.00",-0.1846562772989273
280,2003-06-16 00:00:00,"18.00, 24.00",-0.14157867431640625
281,2003-06-16 00:00:00,"18.00, 27.00",-0.1482493132352829
282,2003-06-16 00:00:00,"18.00, 30.00",-0.15022990107536316
283,2003-06-16 00:00:00,"18.00, 33.00",-0.162567138671875
284,2003-06-16 00:00:00,"18.00, 36.00",-0.15631967782974243
285,2003-06-16 00:00:00,"15.00, 24.00",-0.13985392451286316
286,2003-06-16 00:00:00,"15.00, 27.00",-0.1428532898426056
287,2003-06-16 00:00:00,"15.00, 30.00",-0.13120828568935394
288,2003-06-16 00:00:00,"15.00, 33.00",-0.12828978896141052
289,2003-06-16 00:00:00,"15.00, 36.00",-0.1169942244887352
290,2003-06-16 00:00:00,"12.00, 24.00",-0.09708302468061447
291,2003-06-16 00:00:00,"12.00, 27.00",-0.09242858737707138
292,2003-06-16 00:00:00,"12.00, 30.00",-0.10193684697151184
293,2003-06-16 00:00:00,"12.00, 33.00",-0.09312286227941513
294,2003-06-16 00:00:00,"12.00, 36.00",-0.07987009733915329
295,2003-06-16 00:00:00,"9.00, 24.00",-0.08034718781709671
296,2003-06-16 00:00:00,"9.00, 27.00",-0.08337656408548355
297,2003-06-16 00:00:00,"9.00, 30.00",-0.08762868493795395
298,2003-06-16 00:00:00,"9.00, 33.00",-0.07939351350069046
299,2003-06-16 00:00:00,"9.00, 36.00",-0.06665242463350296
300,2003-07-16 00:00:00,"21.00, 24.00",0.42509016394615173
301,2003-07-16 00:00:00,"21.00, 27.00",0.391876220703125
302,2003-07-16 00:00:00,"21.00, 30.00",0.41736724972724915
303,2003-07-16 00:00:00,"21.00, 33.00",0.416259765625
304,2003-07-16 00:00:00,"21.00, 36.00",0.3830083906650543
305,2003-07-16 00:00:00,"18.00, 24.00",0.38985222578048706
306,2003-07-16 00:00:00,"18.00, 27.00",0.3317231237888336
307,2003-07-16 00:00:00,"18.00, 30.00",0.2625712752342224
308,2003-07-16 00:00:00,"18.00, 33.00",0.22339162230491638
309,2003-07-16 00:00:00,"18.00, 36.00",0.17560109496116638
310,2003-07-16 00:00:00,"15.00, 24.00",0.1445292830467224
311,2003-07-16 00:00:00,"15.00, 27.00",0.09752728790044785
312,2003-07-16 00:00:00,"15.00, 30.00",0.05042685195803642
313,2003-07-16 00:00:00,"15.00, 33.00",0.022723782807588577
314,2003-07-16 00:00:00,"15.00, 36.00",-0.006740447133779526
315,2003-07-16 00:00:00,"12.00, 24.00",0.00971837155520916
316,2003-07-16 00:00:00,"12.00, 27.00",-0.0023193359375
317,2003-07-16 00:00:00,"12.00, 30.00",0.000426261656684801
318,2003-07-16 00:00:00,"12.00, 33.00",-0.0033234627917408943
319,2003-07-16 00:00:00,"12.00, 36.00",0.011397822760045528
320,2003-07-16 00:00:00,"9.00, 24.00",0.016216646879911423
321,2003-07-16 00:00:00,"9.00, 27.00",-0.004807995166629553
322,2003-07-16 00:00:00,"9.00, 30.00",-0.013768349774181843
323,2003-07-16 00:00:00,"9.00, 33.00",-0.006686302833259106
324,2003-07-16 00:00:00,"9.00, 36.00",0.03717828541994095
325,2003-07-16 00:00:00,"21.00, 24.00",-0.14550486207008362
326,2003-07-16 00:00:00,"21.00, 27.00",-0.13315656781196594
327,2003-07-16 00:00:00,"21.00, 30.00",-0.1500396728515625
328,2003-07-16 00:00:00,"21.00, 33.00",-0.16079220175743103
329,2003-07-16 00:00:00,"21.00, 36.00",-0.1691874861717224
330,2003-07-16 00:00:00,"18.00, 24.00",-0.1331157088279724
331,2003-07-16 00:00:00,"18.00, 27.00",-0.1260065883398056
332,2003-07-16 00:00:00,"18.00, 30.00",-0.1179661899805069
333,2003-07-16 00:00:00,"18.00, 33.00",-0.11991193145513535
334,2003-07-16 00:00:00,"18.00, 36.00",-0.12190049886703491
335,2003-07-16 00:00:00,"15.00, 24.00",-0.10168161988258362
336,2003-07-16 00:00:00,"15.00, 27.00",-0.09005244821310043
337,2003-07-16 00:00:00,"15.00, 30.00",-0.08448299020528793
338,2003-07-16 00:00:00,"15.00, 33.00",-0.08950067311525345
339,2003-07-16 00:00:00,"15.00, 36.00",-0.0841832309961319
340,2003-07-16 00:00:00,"12.00, 24.00",-0.07320133596658707
341,2003-07-16 00:00:00,"12.00, 27.00",-0.07727838307619095
342,2003-07-16 00:00:00,"12.00, 30.00",-0.07964546233415604
343,2003-07-16 00:00:00,"12.00, 33.00",-0.07550762593746185
344,2003-07-16 00:00:00,"12.00, 36.00",-0.05946054682135582
345,2003-07-16 00:00:00,"9.00, 24.00",-0.07373957335948944
346,2003-07-16 00:00:00,"9.00, 27.00",-0.07594471424818039
347,2003-07-16 00:00:00,"9.00, 30.00",-0.07457314431667328
348,2003-07-16 00:00:00,"9.00, 33.00",-0.07439275085926056
349,2003-07-16 00:00:00,"9.00, 36.00",-0.05361692234873772
350,2003-08-16 00:00:00,"21.00, 24.00",0.3484959900379181
351,2003-08-16 00:00:00,"21.00, 27.00",0.3303488492965698
352,2003-08-16 00:00:00,"21.00, 30.00",0.34334343671798706
353,2003-08-16 00:00:00,"21.00, 33.00",0.3431514501571655
354,2003-08-16 00:00:00,"21.00, 36.00",0.23490068316459656
355,2003-08-16 00:00:00,"18.00, 24.00",0.31709930300712585
356,2003-08-16 00:00:00,"18.00, 27.00",0.29649993777275085
357,2003-08-16 00:00:00,"18.00, 30.00",0.2699417471885681
358,2003-08-16 00:00:00,"18.00, 33.00",0.18197336792945862
359,2003-08-16 00:00:00,"18.00, 36.00",0.018528107553720474
360,2003-08-16 00:00:00,"15.00, 24.00",0.11994688212871552
361,2003-08-16 00:00:00,"15.00, 27.00",0.08523067086935043
362,2003-08-16 00:00:00,"15.00, 30.00",0.041388727724552155
363,2003-08-16 00:00:00,"15.00, 33.00",-0.0033746534027159214
364,2003-08-16 00:00:00,"15.00, 36.00",-0.02146468684077263
365,2003-08-16 00:00:00,"12.00, 24.00",0.007204117253422737
366,2003-08-16 00:00:00,"12.00, 27.00",-0.0031305127777159214
367,2003-08-16 00:00:00,"12.00, 30.00",0.003421906614676118
368,2003-08-16 00:00:00,"12.00, 33.00",-0.0071824598126113415
369,2003-08-16 00:00:00,"12.00, 36.00",0.008166898041963577
370,2003-08-16 00:00:00,"9.00, 24.00",0.013411982916295528
371,2003-08-16 00:00:00,"9.00, 27.00",-0.0014087307499721646
372,2003-08-16 00:00:00,"9.00, 30.00",-0.009806971065700054
373,2003-08-16 00:00:00,"9.00, 33.00",-0.010501000098884106
374,2003-08-16 00:00:00,"9.00, 36.00",0.03970041498541832
375,2003-08-16 00:00:00,"21.00, 24.00",-0.12843863666057587
376,2003-08-16 00:00:00,"21.00, 27.00",-0.11965745687484741
377,2003-08-16 00:00:00,"21.00, 30.00",-0.1310134381055832
378,2003-08-16 00:00:00,"21.00, 33.00",-0.1376362442970276
379,2003-08-16 00:00:00,"21.00, 36.00",-0.1395711600780487
380,2003-08-16 00:00:00,"18.00, 24.00",-0.11759013682603836
381,2003-08-16 00:00:00,"18.00, 27.00",-0.11696550995111465
382,2003-08-16 00:00:00,"18.00, 30.00",-0.11318575590848923
383,2003-08-16 00:00:00,"18.00, 33.00",-0.11698126047849655
384,2003-08-16 00:00:00,"18.00, 36.00",-0.09691201150417328
385,2003-08-16 00:00:00,"15.00, 24.00",-0.0942240059375763
386,2003-08-16 00:00:00,"15.00, 27.00",-0.09389225393533707
387,2003-08-16 00:00:00,"15.00, 30.00",-0.08625596761703491
388,2003-08-16 00:00:00,"15.00, 33.00",-0.08775009959936142
389,2003-08-16 00:00:00,"15.00, 36.00",-0.06979985535144806
390,2003-08-16 00:00:00,"12.00, 24.00",-0.06694719940423965
391,2003-08-16 00:00:00,"12.00, 27.00",-0.07136166840791702
392,2003-08-16 00:00:00,"12.00, 30.00",-0.07780210673809052
393,2003-08-16 00:00:00,"12.00, 33.00",-0.06917203217744827
394,2003-08-16 00:00:00,"12.00, 36.00",-0.05780029296875
395,2003-08-16 00:00:00,"9.00, 24.00",-0.06762030720710754
396,2003-08-16 00:00:00,"9.00, 27.00",-0.07308270782232285
397,2003-08-16 00:00:00,"9.00, 30.00",-0.07313857227563858
398,2003-08-16 00:00:00,"9.00, 33.00",-0.07144706696271896
399,2003-08-16 00:00:00,"9.00, 36.00",-0.05885782465338707
400,2003-09-16 00:00:00,"21.00, 24.00",0.385324090719223
401,2003-09-16 00:00:00,"21.00, 27.00",0.3673349916934967
402,2003-09-16 00:00:00,"21.00, 30.00",0.373922735452652
403,2003-09-16 00:00:00,"21.00, 33.00",0.38570353388786316
