,Время,"Координаты Судана (широта, долгота)",Радиационное воздействие аэрозолей с излучением,Радиационное воздействие углекислого газа,Радиационное воздействие метана
8079,2016-06-16 00:00:00,"21.00, 36.00",-6.121622562408447,-0.1479466706514358,-0.2024581879377365
8080,2016-06-16 00:00:00,"18.00, 24.00",-3.221164464950561,-0.1104756668210029,-0.1502441465854644
8081,2016-06-16 00:00:00,"18.00, 27.00",-3.6256816387176514,-0.1157201156020164,-0.1572265625
8082,2016-06-16 00:00:00,"18.00, 30.00",-4.552016735076904,-0.1157516464591026,-0.1552174836397171
8083,2016-06-16 00:00:00,"18.00, 33.00",-5.77179765701294,-0.1243718490004539,-0.1642898619174957
8084,2016-06-16 00:00:00,"18.00, 36.00",-6.51496696472168,-0.1286031156778335,-0.1637522429227829
8085,2016-06-16 00:00:00,"15.00, 24.00",-4.381113052368164,-0.1137720718979835,-0.144884243607521
8086,2016-06-16 00:00:00,"15.00, 27.00",-4.821639060974121,-0.1122472137212753,-0.1420283019542694
8087,2016-06-16 00:00:00,"15.00, 30.00",-5.223789691925049,-0.1097513809800148,-0.1278478056192398
8088,2016-06-16 00:00:00,"15.00, 33.00",-8.674406051635742,-0.1294723451137542,-0.1401697844266891
8089,2016-06-16 00:00:00,"15.00, 36.00",-8.262561798095703,-0.1256154328584671,-0.134303793311119
8090,2016-06-16 00:00:00,"12.00, 24.00",-6.5080108642578125,-0.107500709593296,-0.1032012924551963
8091,2016-06-16 00:00:00,"12.00, 27.00",-6.686728000640869,-0.1065689101815223,-0.1024078354239463
8092,2016-06-16 00:00:00,"12.00, 30.00",-6.970682621002197,-0.1157821640372276,-0.1109964996576309
8093,2016-06-16 00:00:00,"12.00, 33.00",-8.10545539855957,-0.1120979338884353,-0.1052121445536613
8094,2016-06-16 00:00:00,"12.00, 36.00",-7.956096649169922,-0.1025253310799598,-0.1035405471920967
8095,2016-06-16 00:00:00,"9.00, 24.00",-5.40117073059082,-0.0998682677745819,-0.0853922516107559
8096,2016-06-16 00:00:00,"9.00, 27.00",-6.401364803314209,-0.1124308258295059,-0.0944483429193496
8097,2016-06-16 00:00:00,"9.00, 30.00",-8.624131202697754,-0.1162846907973289,-0.0979736298322677
8098,2016-06-16 00:00:00,"9.00, 33.00",-8.653575897216797,-0.1197799667716026,-0.1009780913591384
8099,2016-06-16 00:00:00,"9.00, 36.00",-8.376360893249512,-0.0863632187247276,-0.0864262878894805
8100,2016-07-16 00:00:00,"21.00, 24.00",0.4209102392196655,1.7679728269577026,0.3757028877735138
8101,2016-07-16 00:00:00,"21.00, 27.00",0.4277156591415405,1.6143828630447388,0.3345720767974853
8102,2016-07-16 00:00:00,"21.00, 30.00",0.5276892781257629,1.6778180599212646,0.3480539619922638
8103,2016-07-16 00:00:00,"21.00, 33.00",0.6539887189865112,1.8060194253921509,0.3673292696475982
8104,2016-07-16 00:00:00,"21.00, 36.00",0.6780720353126526,1.7863119840621948,0.3424780964851379
8105,2016-07-16 00:00:00,"18.00, 24.00",0.3933351635932922,1.6080883741378784,0.3420685827732086
8106,2016-07-16 00:00:00,"18.00, 27.00",0.4277826249599457,1.5252960920333862,0.3036843538284302
8107,2016-07-16 00:00:00,"18.00, 30.00",0.4481476843357086,1.4550938606262207,0.2719253897666931
8108,2016-07-16 00:00:00,"18.00, 33.00",0.437647670507431,1.4223849773406982,0.2540509700775146
8109,2016-07-16 00:00:00,"18.00, 36.00",0.4101680517196655,1.2072134017944336,0.1717903316020965
8110,2016-07-16 00:00:00,"15.00, 24.00",0.2873062491416931,1.0338056087493896,0.161285400390625
8111,2016-07-16 00:00:00,"15.00, 27.00",0.2875297367572784,1.0001308917999268,0.1402164548635482
8112,2016-07-16 00:00:00,"15.00, 30.00",0.2825730741024017,0.7867254614830017,0.0757613629102706
8113,2016-07-16 00:00:00,"15.00, 33.00",0.2881292402744293,0.5999420881271362,0.0400390625
8114,2016-07-16 00:00:00,"15.00, 36.00",0.2808306217193603,0.571533203125,0.0016302292933687
8115,2016-07-16 00:00:00,"12.00, 24.00",0.1770354211330413,0.3960728943347931,0.0120859453454613
8116,2016-07-16 00:00:00,"12.00, 27.00",0.2108282297849655,0.4251374304294586,-0.0038570282049477
8117,2016-07-16 00:00:00,"12.00, 30.00",0.1753638535737991,0.4025957584381103,-0.0001358524459647
8118,2016-07-16 00:00:00,"12.00, 33.00",0.1994343400001526,0.3699212968349457,-0.0053159650415182
8119,2016-07-16 00:00:00,"12.00, 36.00",0.2621115446090698,0.4097358882427215,0.0112806754186749
8120,2016-07-16 00:00:00,"9.00, 24.00",0.1242587193846702,0.3880083560943603,0.0156830810010433
8121,2016-07-16 00:00:00,"9.00, 27.00",0.1358908414840698,0.3723882734775543,-0.0035971363540738
8122,2016-07-16 00:00:00,"9.00, 30.00",0.1488401293754577,0.3858425915241241,-0.0125171290710568
8123,2016-07-16 00:00:00,"9.00, 33.00",0.2318046391010284,0.3594675362110138,-0.0070259338244795
8124,2016-07-16 00:00:00,"9.00, 36.00",0.2077656388282776,0.3216424882411957,0.0426704660058021
8125,2016-07-16 00:00:00,"21.00, 24.00",-2.9102344512939453,-0.1112533062696456,-0.1454206854104995
8126,2016-07-16 00:00:00,"21.00, 27.00",-2.639110326766968,-0.0998820662498474,-0.1299477815628051
8127,2016-07-16 00:00:00,"21.00, 30.00",-3.4894886016845703,-0.1094581857323646,-0.1425997763872146
8128,2016-07-16 00:00:00,"21.00, 33.00",-4.840694904327393,-0.118944227695465,-0.1563538610935211
8129,2016-07-16 00:00:00,"21.00, 36.00",-5.94819450378418,-0.1309538781642913,-0.1680770367383957
8130,2016-07-16 00:00:00,"18.00, 24.00",-2.933593273162842,-0.1014005616307258,-0.1271588653326034
8131,2016-07-16 00:00:00,"18.00, 27.00",-3.34400486946106,-0.1020960658788681,-0.1253160089254379
8132,2016-07-16 00:00:00,"18.00, 30.00",-3.6534152030944815,-0.10145765542984,-0.1220363527536392
8133,2016-07-16 00:00:00,"18.00, 33.00",-4.148778438568115,-0.1099710762500763,-0.1294747591018676
8134,2016-07-16 00:00:00,"18.00, 36.00",-4.942553997039795,-0.11305433511734,-0.1242109760642051
8135,2016-07-16 00:00:00,"15.00, 24.00",-3.621848821640015,-0.0963011682033538,-0.1075764298439025
8136,2016-07-16 00:00:00,"15.00, 27.00",-3.6103923320770255,-0.0964946150779724,-0.105186216533184
8137,2016-07-16 00:00:00,"15.00, 30.00",-3.710587978363037,-0.0887682512402534,-0.0900844484567642
8138,2016-07-16 00:00:00,"15.00, 33.00",-5.234731197357178,-0.1017702147364616,-0.0979506000876426
8139,2016-07-16 00:00:00,"15.00, 36.00",-5.64612340927124,-0.0930845215916633,-0.0851164758205413
8140,2016-07-16 00:00:00,"12.00, 24.00",-3.852065086364746,-0.0845848843455314,-0.0757328122854232
8141,2016-07-16 00:00:00,"12.00, 27.00",-4.089694023132324,-0.0834015905857086,-0.074704572558403
8142,2016-07-16 00:00:00,"12.00, 30.00",-3.995635509490967,-0.0834596678614616,-0.0755152553319931
8143,2016-07-16 00:00:00,"12.00, 33.00",-5.2482099533081055,-0.0824902430176734,-0.0728858187794685
8144,2016-07-16 00:00:00,"12.00, 36.00",-5.832601070404053,-0.067247450351715,-0.0622944980859756
