,Время,"Координаты Судана (широта, долгота)",Радиационное воздействие аэрозолей с излучением
0,2003-01-16 00:00:00,"21.00, 24.00",0.3238082528114319
1,2003-01-16 00:00:00,"21.00, 27.00",0.4974690079689026
2,2003-01-16 00:00:00,"21.00, 30.00",0.6540438532829285
3,2003-01-16 00:00:00,"21.00, 33.00",0.5405362248420715
4,2003-01-16 00:00:00,"21.00, 36.00",0.3520803153514862
5,2003-01-16 00:00:00,"18.00, 24.00",0.3198399841785431
6,2003-01-16 00:00:00,"18.00, 27.00",0.4504414200782776
7,2003-01-16 00:00:00,"18.00, 30.00",0.4239334464073181
8,2003-01-16 00:00:00,"18.00, 33.00",0.3928970694541931
9,2003-01-16 00:00:00,"18.00, 36.00",0.32680684328079224
10,2003-01-16 00:00:00,"15.00, 24.00",0.24316750466823578
11,2003-01-16 00:00:00,"15.00, 27.00",0.2594899833202362
12,2003-01-16 00:00:00,"15.00, 30.00",0.1992177665233612
13,2003-01-16 00:00:00,"15.00, 33.00",0.3110174238681793
14,2003-01-16 00:00:00,"15.00, 36.00",0.23958562314510345
15,2003-01-16 00:00:00,"12.00, 24.00",0.09456806629896164
16,2003-01-16 00:00:00,"12.00, 27.00",0.1442398577928543
17,2003-01-16 00:00:00,"12.00, 30.00",0.1329050362110138
18,2003-01-16 00:00:00,"12.00, 33.00",0.21453069150447845
19,2003-01-16 00:00:00,"12.00, 36.00",0.13472722470760345
20,2003-01-16 00:00:00,"9.00, 24.00",0.046152424067258835
21,2003-01-16 00:00:00,"9.00, 27.00",0.06931920349597931
22,2003-01-16 00:00:00,"9.00, 30.00",0.06336630880832672
23,2003-01-16 00:00:00,"9.00, 33.00",0.04595947265625
24,2003-01-16 00:00:00,"9.00, 36.00",0.0974130928516388
25,2003-01-16 00:00:00,"21.00, 24.00",-1.3832200765609741
26,2003-01-16 00:00:00,"21.00, 27.00",-1.803727626800537
27,2003-01-16 00:00:00,"21.00, 30.00",-2.693218946456909
28,2003-01-16 00:00:00,"21.00, 33.00",-2.7335526943206787
29,2003-01-16 00:00:00,"21.00, 36.00",-2.4816834926605225
30,2003-01-16 00:00:00,"18.00, 24.00",-1.5648442506790161
31,2003-01-16 00:00:00,"18.00, 27.00",-1.9287832975387573
32,2003-01-16 00:00:00,"18.00, 30.00",-2.072812080383301
33,2003-01-16 00:00:00,"18.00, 33.00",-2.4701547622680664
34,2003-01-16 00:00:00,"18.00, 36.00",-2.5978546142578125
35,2003-01-16 00:00:00,"15.00, 24.00",-2.1929666996002197
36,2003-01-16 00:00:00,"15.00, 27.00",-1.8608137369155884
37,2003-01-16 00:00:00,"15.00, 30.00",-1.2844125032424927
38,2003-01-16 00:00:00,"15.00, 33.00",-2.870203733444214
39,2003-01-16 00:00:00,"15.00, 36.00",-2.632654905319214
40,2003-01-16 00:00:00,"12.00, 24.00",-0.9575308561325073
41,2003-01-16 00:00:00,"12.00, 27.00",-1.0917083024978638
42,2003-01-16 00:00:00,"12.00, 30.00",-1.3439282178878784
43,2003-01-16 00:00:00,"12.00, 33.00",-2.536855459213257
44,2003-01-16 00:00:00,"12.00, 36.00",-2.7509992122650146
45,2003-01-16 00:00:00,"9.00, 24.00",-0.48166534304618835
46,2003-01-16 00:00:00,"9.00, 27.00",-0.7853944897651672
47,2003-01-16 00:00:00,"9.00, 30.00",-1.049119472503662
48,2003-01-16 00:00:00,"9.00, 33.00",-0.9508706331253052
49,2003-01-16 00:00:00,"9.00, 36.00",-3.1629762649536133
50,2003-02-16 00:00:00,"21.00, 24.00",0.2212240993976593
51,2003-02-16 00:00:00,"21.00, 27.00",0.36136409640312195
52,2003-02-16 00:00:00,"21.00, 30.00",0.43696483969688416
53,2003-02-16 00:00:00,"21.00, 33.00",0.3368050754070282
54,2003-02-16 00:00:00,"21.00, 36.00",0.2583770751953125
55,2003-02-16 00:00:00,"18.00, 24.00",0.15743255615234375
56,2003-02-16 00:00:00,"18.00, 27.00",0.2364414781332016
57,2003-02-16 00:00:00,"18.00, 30.00",0.2643476128578186
58,2003-02-16 00:00:00,"18.00, 33.00",0.2280229777097702
59,2003-02-16 00:00:00,"18.00, 36.00",0.1956590861082077
60,2003-02-16 00:00:00,"15.00, 24.00",0.13597433269023895
61,2003-02-16 00:00:00,"15.00, 27.00",0.14606693387031555
62,2003-02-16 00:00:00,"15.00, 30.00",0.11653900146484375
63,2003-02-16 00:00:00,"15.00, 33.00",0.19901712238788605
64,2003-02-16 00:00:00,"15.00, 36.00",0.18584659695625305
65,2003-02-16 00:00:00,"12.00, 24.00",0.1150883287191391
66,2003-02-16 00:00:00,"12.00, 27.00",0.11358751356601715
67,2003-02-16 00:00:00,"12.00, 30.00",0.111724853515625
68,2003-02-16 00:00:00,"12.00, 33.00",0.21014949679374695
69,2003-02-16 00:00:00,"12.00, 36.00",0.1689039021730423
70,2003-02-16 00:00:00,"9.00, 24.00",0.0574515201151371
71,2003-02-16 00:00:00,"9.00, 27.00",0.06779588758945465
72,2003-02-16 00:00:00,"9.00, 30.00",0.0655757337808609
73,2003-02-16 00:00:00,"9.00, 33.00",0.05794743075966835
74,2003-02-16 00:00:00,"9.00, 36.00",0.1034698486328125
75,2003-02-16 00:00:00,"21.00, 24.00",-1.1225210428237915
76,2003-02-16 00:00:00,"21.00, 27.00",-1.5612413883209229
77,2003-02-16 00:00:00,"21.00, 30.00",-2.079317331314087
78,2003-02-16 00:00:00,"21.00, 33.00",-1.8560905456542969
79,2003-02-16 00:00:00,"21.00, 36.00",-1.8242541551589966
80,2003-02-16 00:00:00,"18.00, 24.00",-0.9037241339683533
81,2003-02-16 00:00:00,"18.00, 27.00",-1.1649829149246216
82,2003-02-16 00:00:00,"18.00, 30.00",-1.2776914834976196
83,2003-02-16 00:00:00,"18.00, 33.00",-1.3084760904312134
84,2003-02-16 00:00:00,"18.00, 36.00",-1.4070565700531006
85,2003-02-16 00:00:00,"15.00, 24.00",-1.1829431056976318
86,2003-02-16 00:00:00,"15.00, 27.00",-1.1450430154800415
87,2003-02-16 00:00:00,"15.00, 30.00",-0.7638925909996033
88,2003-02-16 00:00:00,"15.00, 33.00",-1.8108073472976685
89,2003-02-16 00:00:00,"15.00, 36.00",-1.8563035726547241
90,2003-02-16 00:00:00,"12.00, 24.00",-1.1819812059402466
91,2003-02-16 00:00:00,"12.00, 27.00",-1.0180047750473022
92,2003-02-16 00:00:00,"12.00, 30.00",-1.2356747388839722
93,2003-02-16 00:00:00,"12.00, 33.00",-2.78558349609375
94,2003-02-16 00:00:00,"12.00, 36.00",-3.7127482891082764
95,2003-02-16 00:00:00,"9.00, 24.00",-0.7874172925949097
96,2003-02-16 00:00:00,"9.00, 27.00",-1.1070071458816528
97,2003-02-16 00:00:00,"9.00, 30.00",-1.2657296657562256
98,2003-02-16 00:00:00,"9.00, 33.00",-1.5923320055007935
99,2003-02-16 00:00:00,"9.00, 36.00",-4.254849910736084
100,2003-03-16 00:00:00,"21.00, 24.00",0.3704873323440552
101,2003-03-16 00:00:00,"21.00, 27.00",0.41134053468704224
102,2003-03-16 00:00:00,"21.00, 30.00",0.6691914200782776
103,2003-03-16 00:00:00,"21.00, 33.00",0.6513593196868896
104,2003-03-16 00:00:00,"21.00, 36.00",0.32982611656188965
105,2003-03-16 00:00:00,"18.00, 24.00",0.36339840292930603
106,2003-03-16 00:00:00,"18.00, 27.00",0.4150262773036957
107,2003-03-16 00:00:00,"18.00, 30.00",0.4468373954296112
108,2003-03-16 00:00:00,"18.00, 33.00",0.4003935754299164
109,2003-03-16 00:00:00,"18.00, 36.00",0.2550048828125
110,2003-03-16 00:00:00,"15.00, 24.00",0.2600225508213043
111,2003-03-16 00:00:00,"15.00, 27.00",0.3602944612503052
112,2003-03-16 00:00:00,"15.00, 30.00",0.2946491837501526
113,2003-03-16 00:00:00,"15.00, 33.00",0.3399028182029724
114,2003-03-16 00:00:00,"15.00, 36.00",0.3156393766403198
115,2003-03-16 00:00:00,"12.00, 24.00",0.28353193402290344
116,2003-03-16 00:00:00,"12.00, 27.00",0.25713521242141724
117,2003-03-16 00:00:00,"12.00, 30.00",0.25317972898483276
118,2003-03-16 00:00:00,"12.00, 33.00",0.3474160432815552
119,2003-03-16 00:00:00,"12.00, 36.00",0.2326975166797638
120,2003-03-16 00:00:00,"9.00, 24.00",0.19353854656219482
121,2003-03-16 00:00:00,"9.00, 27.00",0.22921064496040344
122,2003-03-16 00:00:00,"9.00, 30.00",0.23998235166072845
123,2003-03-16 00:00:00,"9.00, 33.00",0.1659221053123474
124,2003-03-16 00:00:00,"9.00, 36.00",0.06444130837917328
125,2003-03-16 00:00:00,"21.00, 24.00",-1.6833981275558472
126,2003-03-16 00:00:00,"21.00, 27.00",-1.9865796566009521
127,2003-03-16 00:00:00,"21.00, 30.00",-3.36673903465271
128,2003-03-16 00:00:00,"21.00, 33.00",-3.505903720855713
129,2003-03-16 00:00:00,"21.00, 36.00",-2.6423463821411133
130,2003-03-16 00:00:00,"18.00, 24.00",-2.108980655670166
131,2003-03-16 00:00:00,"18.00, 27.00",-2.4506747722625732
132,2003-03-16 00:00:00,"18.00, 30.00",-2.647017478942871
133,2003-03-16 00:00:00,"18.00, 33.00",-2.292483329772949
134,2003-03-16 00:00:00,"18.00, 36.00",-1.9574462175369263
135,2003-03-16 00:00:00,"15.00, 24.00",-2.169212579727173
136,2003-03-16 00:00:00,"15.00, 27.00",-2.204575538635254
137,2003-03-16 00:00:00,"15.00, 30.00",-1.9838896989822388
138,2003-03-16 00:00:00,"15.00, 33.00",-3.5959601402282715
139,2003-03-16 00:00:00,"15.00, 36.00",-3.9538893699645996
140,2003-03-16 00:00:00,"12.00, 24.00",-3.134861707687378
141,2003-03-16 00:00:00,"12.00, 27.00",-2.5373318195343018
142,2003-03-16 00:00:00,"12.00, 30.00",-2.9400177001953125
143,2003-03-16 00:00:00,"12.00, 33.00",-4.557300567626953
144,2003-03-16 00:00:00,"12.00, 36.00",-4.358465194702148
145,2003-03-16 00:00:00,"9.00, 24.00",-2.7417750358581543
146,2003-03-16 00:00:00,"9.00, 27.00",-3.4542980194091797
147,2003-03-16 00:00:00,"9.00, 30.00",-3.953223466873169
148,2003-03-16 00:00:00,"9.00, 33.00",-2.9565675258636475
149,2003-03-16 00:00:00,"9.00, 36.00",-2.2057902812957764
150,2003-04-16 00:00:00,"21.00, 24.00",0.43425801396369934
151,2003-04-16 00:00:00,"21.00, 27.00",0.5038340091705322
152,2003-04-16 00:00:00,"21.00, 30.00",0.8082651495933533
153,2003-04-16 00:00:00,"21.00, 33.00",0.6548421382904053
154,2003-04-16 00:00:00,"21.00, 36.00",0.47857969999313354
155,2003-04-16 00:00:00,"18.00, 24.00",0.4448537230491638
156,2003-04-16 00:00:00,"18.00, 27.00",0.5379272699356079
157,2003-04-16 00:00:00,"18.00, 30.00",0.6465209722518921
158,2003-04-16 00:00:00,"18.00, 33.00",0.5308624505996704
159,2003-04-16 00:00:00,"18.00, 36.00",0.45710042119026184
160,2003-04-16 00:00:00,"15.00, 24.00",0.3256174623966217
161,2003-04-16 00:00:00,"15.00, 27.00",0.3384033143520355
162,2003-04-16 00:00:00,"15.00, 30.00",0.3180480897426605
163,2003-04-16 00:00:00,"15.00, 33.00",0.46807047724723816
164,2003-04-16 00:00:00,"15.00, 36.00",0.441854864358902
165,2003-04-16 00:00:00,"12.00, 24.00",0.3847340941429138
166,2003-04-16 00:00:00,"12.00, 27.00",0.4247995913028717
167,2003-04-16 00:00:00,"12.00, 30.00",0.3552713990211487
168,2003-04-16 00:00:00,"12.00, 33.00",0.41492921113967896
169,2003-04-16 00:00:00,"12.00, 36.00",0.24034017324447632
170,2003-04-16 00:00:00,"9.00, 24.00",0.17538757622241974
171,2003-04-16 00:00:00,"9.00, 27.00",0.18846842646598816
172,2003-04-16 00:00:00,"9.00, 30.00",0.19451090693473816
173,2003-04-16 00:00:00,"9.00, 33.00",0.14017537236213684
174,2003-04-16 00:00:00,"9.00, 36.00",0.0983988419175148
175,2003-04-16 00:00:00,"21.00, 24.00",-2.223480224609375
176,2003-04-16 00:00:00,"21.00, 27.00",-2.656494140625
177,2003-04-16 00:00:00,"21.00, 30.00",-4.617277145385742
178,2003-04-16 00:00:00,"21.00, 33.00",-4.674638748168945
179,2003-04-16 00:00:00,"21.00, 36.00",-3.7488937377929688
180,2003-04-16 00:00:00,"18.00, 24.00",-2.168058156967163
181,2003-04-16 00:00:00,"18.00, 27.00",-2.9528565406799316
182,2003-04-16 00:00:00,"18.00, 30.00",-3.5151891708374023
183,2003-04-16 00:00:00,"18.00, 33.00",-3.1430749893188477
184,2003-04-16 00:00:00,"18.00, 36.00",-3.2667932510375977
185,2003-04-16 00:00:00,"15.00, 24.00",-2.654935121536255
186,2003-04-16 00:00:00,"15.00, 27.00",-2.544071912765503
187,2003-04-16 00:00:00,"15.00, 30.00",-2.1846582889556885
188,2003-04-16 00:00:00,"15.00, 33.00",-4.4053144454956055
189,2003-04-16 00:00:00,"15.00, 36.00",-4.663263320922852
190,2003-04-16 00:00:00,"12.00, 24.00",-3.7716476917266846
191,2003-04-16 00:00:00,"12.00, 27.00",-3.8641061782836914
192,2003-04-16 00:00:00,"12.00, 30.00",-3.9865524768829346
193,2003-04-16 00:00:00,"12.00, 33.00",-5.466639518737793
194,2003-04-16 00:00:00,"12.00, 36.00",-3.9351985454559326
195,2003-04-16 00:00:00,"9.00, 24.00",-3.0949199199676514
196,2003-04-16 00:00:00,"9.00, 27.00",-4.089653968811035
197,2003-04-16 00:00:00,"9.00, 30.00",-5.233839988708496
198,2003-04-16 00:00:00,"9.00, 33.00",-3.373138427734375
199,2003-04-16 00:00:00,"9.00, 36.00",-2.5328383445739746
200,2003-05-16 00:00:00,"21.00, 24.00",0.3507503271102905
201,2003-05-16 00:00:00,"21.00, 27.00",0.45574066042900085
202,2003-05-16 00:00:00,"21.00, 30.00",0.5577294230461121
203,2003-05-16 00:00:00,"21.00, 33.00",0.7149865031242371
204,2003-05-16 00:00:00,"21.00, 36.00",0.5829733610153198
205,2003-05-16 00:00:00,"18.00, 24.00",0.32225775718688965
206,2003-05-16 00:00:00,"18.00, 27.00",0.3945292830467224
207,2003-05-16 00:00:00,"18.00, 30.00",0.5136049389839172
208,2003-05-16 00:00:00,"18.00, 33.00",0.6156360507011414
209,2003-05-16 00:00:00,"18.00, 36.00",0.727545976638794
210,2003-05-16 00:00:00,"15.00, 24.00",0.38541436195373535
211,2003-05-16 00:00:00,"15.00, 27.00",0.44527706503868103
212,2003-05-16 00:00:00,"15.00, 30.00",0.5000315308570862
213,2003-05-16 00:00:00,"15.00, 33.00",0.7016385197639465
214,2003-05-16 00:00:00,"15.00, 36.00",0.6105139851570129
215,2003-05-16 00:00:00,"12.00, 24.00",0.34918212890625
216,2003-05-16 00:00:00,"12.00, 27.00",0.3586760461330414
217,2003-05-16 00:00:00,"12.00, 30.00",0.28939229249954224
218,2003-05-16 00:00:00,"12.00, 33.00",0.32447174191474915
219,2003-05-16 00:00:00,"12.00, 36.00",0.2639140486717224
220,2003-05-16 00:00:00,"9.00, 24.00",0.12016148865222931
221,2003-05-16 00:00:00,"9.00, 27.00",0.12488580495119095
222,2003-05-16 00:00:00,"9.00, 30.00",0.1672816127538681
223,2003-05-16 00:00:00,"9.00, 33.00",0.15694698691368103
224,2003-05-16 00:00:00,"9.00, 36.00",0.19144365191459656
225,2003-05-16 00:00:00,"21.00, 24.00",-2.0319879055023193
226,2003-05-16 00:00:00,"21.00, 27.00",-2.083955764770508
227,2003-05-16 00:00:00,"21.00, 30.00",-2.821272850036621
228,2003-05-16 00:00:00,"21.00, 33.00",-3.2564563751220703
229,2003-05-16 00:00:00,"21.00, 36.00",-3.658679485321045
230,2003-05-16 00:00:00,"18.00, 24.00",-1.763014793395996
231,2003-05-16 00:00:00,"18.00, 27.00",-2.185206174850464
232,2003-05-16 00:00:00,"18.00, 30.00",-2.628157138824463
233,2003-05-16 00:00:00,"18.00, 33.00",-3.4046969413757324
234,2003-05-16 00:00:00,"18.00, 36.00",-4.382033348083496
235,2003-05-16 00:00:00,"15.00, 24.00",-3.175466299057007
236,2003-05-16 00:00:00,"15.00, 27.00",-3.459455966949463
237,2003-05-16 00:00:00,"15.00, 30.00",-3.9513564109802246
238,2003-05-16 00:00:00,"15.00, 33.00",-7.359557151794434
239,2003-05-16 00:00:00,"15.00, 36.00",-6.143521785736084
240,2003-05-16 00:00:00,"12.00, 24.00",-4.388566970825195
241,2003-05-16 00:00:00,"12.00, 27.00",-4.275928974151611
242,2003-05-16 00:00:00,"12.00, 30.00",-3.963592052459717
243,2003-05-16 00:00:00,"12.00, 33.00",-4.751110076904297
244,2003-05-16 00:00:00,"12.00, 36.00",-4.154053211212158
245,2003-05-16 00:00:00,"9.00, 24.00",-2.6589462757110596
246,2003-05-16 00:00:00,"9.00, 27.00",-2.977271318435669
247,2003-05-16 00:00:00,"9.00, 30.00",-4.534003734588623
248,2003-05-16 00:00:00,"9.00, 33.00",-4.0378336906433105
249,2003-05-16 00:00:00,"9.00, 36.00",-3.7692816257476807
250,2003-06-16 00:00:00,"21.00, 24.00",0.583416759967804
251,2003-06-16 00:00:00,"21.00, 27.00",0.8367919921875
252,2003-06-16 00:00:00,"21.00, 30.00",1.1889241933822632
253,2003-06-16 00:00:00,"21.00, 33.00",1.078100562095642
254,2003-06-16 00:00:00,"21.00, 36.00",0.9320058226585388
255,2003-06-16 00:00:00,"18.00, 24.00",0.5181447267532349
256,2003-06-16 00:00:00,"18.00, 27.00",0.7272003293037415
257,2003-06-16 00:00:00,"18.00, 30.00",0.9124664068222046
258,2003-06-16 00:00:00,"18.00, 33.00",0.9589375853538513
259,2003-06-16 00:00:00,"18.00, 36.00",0.9044860601425171
260,2003-06-16 00:00:00,"15.00, 24.00",0.4464620053768158
261,2003-06-16 00:00:00,"15.00, 27.00",0.5194742679595947
262,2003-06-16 00:00:00,"15.00, 30.00",0.6069864630699158
263,2003-06-16 00:00:00,"15.00, 33.00",0.6276397705078125
264,2003-06-16 00:00:00,"15.00, 36.00",0.5647491216659546
265,2003-06-16 00:00:00,"12.00, 24.00",0.3199056088924408
266,2003-06-16 00:00:00,"12.00, 27.00",0.3872924745082855
267,2003-06-16 00:00:00,"12.00, 30.00",0.34502971172332764
268,2003-06-16 00:00:00,"12.00, 33.00",0.3372914493083954
269,2003-06-16 00:00:00,"12.00, 36.00",0.3193674683570862
270,2003-06-16 00:00:00,"9.00, 24.00",0.18002726137638092
271,2003-06-16 00:00:00,"9.00, 27.00",0.1898142546415329
272,2003-06-16 00:00:00,"9.00, 30.00",0.1938069611787796
273,2003-06-16 00:00:00,"9.00, 33.00",0.2513997256755829
274,2003-06-16 00:00:00,"9.00, 36.00",0.26312968134880066
275,2003-06-16 00:00:00,"21.00, 24.00",-2.967294931411743
276,2003-06-16 00:00:00,"21.00, 27.00",-3.8606581687927246
277,2003-06-16 00:00:00,"21.00, 30.00",-6.032837867736816
278,2003-06-16 00:00:00,"21.00, 33.00",-6.27671480178833
279,2003-06-16 00:00:00,"21.00, 36.00",-6.443031311035156
280,2003-06-16 00:00:00,"18.00, 24.00",-2.7122106552124023
281,2003-06-16 00:00:00,"18.00, 27.00",-3.81738543510437
282,2003-06-16 00:00:00,"18.00, 30.00",-4.815051078796387
283,2003-06-16 00:00:00,"18.00, 33.00",-6.1393866539001465
284,2003-06-16 00:00:00,"18.00, 36.00",-6.6518235206604
285,2003-06-16 00:00:00,"15.00, 24.00",-3.4765188694000244
286,2003-06-16 00:00:00,"15.00, 27.00",-3.8351049423217773
287,2003-06-16 00:00:00,"15.00, 30.00",-4.4477105140686035
288,2003-06-16 00:00:00,"15.00, 33.00",-7.153431415557861
289,2003-06-16 00:00:00,"15.00, 36.00",-6.763402938842773
290,2003-06-16 00:00:00,"12.00, 24.00",-4.714224815368652
291,2003-06-16 00:00:00,"12.00, 27.00",-5.03508996963501
292,2003-06-16 00:00:00,"12.00, 30.00",-5.258121013641357
293,2003-06-16 00:00:00,"12.00, 33.00",-6.056013584136963
294,2003-06-16 00:00:00,"12.00, 36.00",-5.52539587020874
295,2003-06-16 00:00:00,"9.00, 24.00",-3.70108962059021
296,2003-06-16 00:00:00,"9.00, 27.00",-4.107396602630615
297,2003-06-16 00:00:00,"9.00, 30.00",-4.657417297363281
298,2003-06-16 00:00:00,"9.00, 33.00",-6.180900573730469
299,2003-06-16 00:00:00,"9.00, 36.00",-5.709471225738525
300,2003-07-16 00:00:00,"21.00, 24.00",0.6358169913291931
301,2003-07-16 00:00:00,"21.00, 27.00",0.7476206421852112
302,2003-07-16 00:00:00,"21.00, 30.00",0.9171959757804871
303,2003-07-16 00:00:00,"21.00, 33.00",0.9367616772651672
304,2003-07-16 00:00:00,"21.00, 36.00",0.8415350317955017
305,2003-07-16 00:00:00,"18.00, 24.00",0.504791259765625
306,2003-07-16 00:00:00,"18.00, 27.00",0.666168212890625
307,2003-07-16 00:00:00,"18.00, 30.00",0.6549889445304871
308,2003-07-16 00:00:00,"18.00, 33.00",0.5562242269515991
309,2003-07-16 00:00:00,"18.00, 36.00",0.49579939246177673
310,2003-07-16 00:00:00,"15.00, 24.00",0.3513498604297638
311,2003-07-16 00:00:00,"15.00, 27.00",0.3353734314441681
312,2003-07-16 00:00:00,"15.00, 30.00",0.3637980818748474
313,2003-07-16 00:00:00,"15.00, 33.00",0.33591485023498535
314,2003-07-16 00:00:00,"15.00, 36.00",0.32161393761634827
315,2003-07-16 00:00:00,"12.00, 24.00",0.18366758525371552
316,2003-07-16 00:00:00,"12.00, 27.00",0.2423115372657776
317,2003-07-16 00:00:00,"12.00, 30.00",0.22419984638690948
318,2003-07-16 00:00:00,"12.00, 33.00",0.23969589173793793
319,2003-07-16 00:00:00,"12.00, 36.00",0.30203837156295776
320,2003-07-16 00:00:00,"9.00, 24.00",0.13472822308540344
321,2003-07-16 00:00:00,"9.00, 27.00",0.12324769794940948
322,2003-07-16 00:00:00,"9.00, 30.00",0.14856745302677155
323,2003-07-16 00:00:00,"9.00, 33.00",0.26131415367126465
324,2003-07-16 00:00:00,"9.00, 36.00",0.24570095539093018
325,2003-07-16 00:00:00,"21.00, 24.00",-3.4194843769073486
326,2003-07-16 00:00:00,"21.00, 27.00",-3.6870033740997314
327,2003-07-16 00:00:00,"21.00, 30.00",-4.89107084274292
328,2003-07-16 00:00:00,"21.00, 33.00",-5.891656875610352
329,2003-07-16 00:00:00,"21.00, 36.00",-6.411627769470215
330,2003-07-16 00:00:00,"18.00, 24.00",-3.1190712451934814
331,2003-07-16 00:00:00,"18.00, 27.00",-4.404817581176758
332,2003-07-16 00:00:00,"18.00, 30.00",-4.669650077819824
333,2003-07-16 00:00:00,"18.00, 33.00",-4.879208087921143
334,2003-07-16 00:00:00,"18.00, 36.00",-5.297092437744141
335,2003-07-16 00:00:00,"15.00, 24.00",-4.078442096710205
336,2003-07-16 00:00:00,"15.00, 27.00",-4.213852882385254
337,2003-07-16 00:00:00,"15.00, 30.00",-4.5628662109375
338,2003-07-16 00:00:00,"15.00, 33.00",-5.95896053314209
339,2003-07-16 00:00:00,"15.00, 36.00",-6.5190510749816895
340,2003-07-16 00:00:00,"12.00, 24.00",-4.115725040435791
341,2003-07-16 00:00:00,"12.00, 27.00",-4.540073871612549
342,2003-07-16 00:00:00,"12.00, 30.00",-5.1417999267578125
343,2003-07-16 00:00:00,"12.00, 33.00",-6.417417526245117
344,2003-07-16 00:00:00,"12.00, 36.00",-7.078334331512451
345,2003-07-16 00:00:00,"9.00, 24.00",-4.324484825134277
346,2003-07-16 00:00:00,"9.00, 27.00",-4.407414436340332
347,2003-07-16 00:00:00,"9.00, 30.00",-6.2299089431762695
348,2003-07-16 00:00:00,"9.00, 33.00",-9.571822166442871
349,2003-07-16 00:00:00,"9.00, 36.00",-7.659976005554199
350,2003-08-16 00:00:00,"21.00, 24.00",0.6034772396087646
351,2003-08-16 00:00:00,"21.00, 27.00",0.6169994473457336
352,2003-08-16 00:00:00,"21.00, 30.00",0.8336043953895569
353,2003-08-16 00:00:00,"21.00, 33.00",0.8799182772636414
354,2003-08-16 00:00:00,"21.00, 36.00",0.7286780476570129
355,2003-08-16 00:00:00,"18.00, 24.00",0.5297684073448181
356,2003-08-16 00:00:00,"18.00, 27.00",0.6881802678108215
357,2003-08-16 00:00:00,"18.00, 30.00",0.7789080142974854
358,2003-08-16 00:00:00,"18.00, 33.00",0.6063399910926819
359,2003-08-16 00:00:00,"18.00, 36.00",0.3865691125392914
360,2003-08-16 00:00:00,"15.00, 24.00",0.3840017020702362
361,2003-08-16 00:00:00,"15.00, 27.00",0.3795047998428345
362,2003-08-16 00:00:00,"15.00, 30.00",0.36989668011665344
363,2003-08-16 00:00:00,"15.00, 33.00",0.3485885262489319
364,2003-08-16 00:00:00,"15.00, 36.00",0.3117212951183319
365,2003-08-16 00:00:00,"12.00, 24.00",0.1682749092578888
366,2003-08-16 00:00:00,"12.00, 27.00",0.19761215150356293
367,2003-08-16 00:00:00,"12.00, 30.00",0.19993935525417328
368,2003-08-16 00:00:00,"12.00, 33.00",0.17384092509746552
369,2003-08-16 00:00:00,"12.00, 36.00",0.23321533203125
370,2003-08-16 00:00:00,"9.00, 24.00",0.11163920909166336
371,2003-08-16 00:00:00,"9.00, 27.00",0.12923604249954224
372,2003-08-16 00:00:00,"9.00, 30.00",0.12352333962917328
373,2003-08-16 00:00:00,"9.00, 33.00",0.13251027464866638
374,2003-08-16 00:00:00,"9.00, 36.00",0.13963072001934052
375,2003-08-16 00:00:00,"21.00, 24.00",-2.9677317142486572
376,2003-08-16 00:00:00,"21.00, 27.00",-2.79396653175354
377,2003-08-16 00:00:00,"21.00, 30.00",-4.387252330780029
378,2003-08-16 00:00:00,"21.00, 33.00",-5.3443732261657715
379,2003-08-16 00:00:00,"21.00, 36.00",-5.9628095626831055
380,2003-08-16 00:00:00,"18.00, 24.00",-3.112312078475952
381,2003-08-16 00:00:00,"18.00, 27.00",-4.528547286987305
382,2003-08-16 00:00:00,"18.00, 30.00",-5.182204246520996
383,2003-08-16 00:00:00,"18.00, 33.00",-5.0662407875061035
384,2003-08-16 00:00:00,"18.00, 36.00",-5.0871663093566895
385,2003-08-16 00:00:00,"15.00, 24.00",-4.511214733123779
386,2003-08-16 00:00:00,"15.00, 27.00",-4.484671592712402
387,2003-08-16 00:00:00,"15.00, 30.00",-4.380338191986084
388,2003-08-16 00:00:00,"15.00, 33.00",-6.158461570739746
389,2003-08-16 00:00:00,"15.00, 36.00",-6.024521350860596
390,2003-08-16 00:00:00,"12.00, 24.00",-3.7098090648651123
391,2003-08-16 00:00:00,"12.00, 27.00",-3.7778666019439697
392,2003-08-16 00:00:00,"12.00, 30.00",-4.089717864990234
393,2003-08-16 00:00:00,"12.00, 33.00",-4.418255805969238
394,2003-08-16 00:00:00,"12.00, 36.00",-5.5595293045043945
395,2003-08-16 00:00:00,"9.00, 24.00",-3.496119260787964
396,2003-08-16 00:00:00,"9.00, 27.00",-4.023593902587891
397,2003-08-16 00:00:00,"9.00, 30.00",-4.3811116218566895
398,2003-08-16 00:00:00,"9.00, 33.00",-4.8091654777526855
399,2003-08-16 00:00:00,"9.00, 36.00",-4.891904354095459
400,2003-09-16 00:00:00,"21.00, 24.00",0.493020623922348
401,2003-09-16 00:00:00,"21.00, 27.00",0.5557871460914612
402,2003-09-16 00:00:00,"21.00, 30.00",0.7565439939498901
403,2003-09-16 00:00:00,"21.00, 33.00",0.8123819828033447
404,2003-09-16 00:00:00,"21.00, 36.00",0.8175679445266724
405,2003-09-16 00:00:00,"18.00, 24.00",0.4756113588809967
406,2003-09-16 00:00:00,"18.00, 27.00",0.5679972171783447
407,2003-09-16 00:00:00,"18.00, 30.00",0.6681600213050842
